date,year,week,month,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2013-12-08,2013,49,12,13,5091,342,-0.674443618832946,1.47452303552284,1
2013-12-09,2013,50,12,13,5092,343,-0.661634618242279,1.50312770310908,1
2013-12-10,2013,50,12,13,5093,344,-0.648629561034982,1.53273796916579,1
2013-12-11,2013,50,12,13,5094,345,-0.635432300890178,1.5633821958843,0
2013-12-12,2013,50,12,13,5095,346,-0.622046748440868,1.59508954757114,2
2013-12-13,2013,50,12,13,5096,347,-0.608476870115126,1.62788999527476,3
2013-12-14,2013,50,12,13,5097,348,-0.594726686960764,1.66181432030764,6
2013-12-15,2013,50,12,13,5098,349,-0.580800273453801,1.69689411655696,5
2013-12-16,2013,51,12,13,5099,350,-0.566701756291118,1.73316179147203,3
2013-12-17,2013,51,12,13,5100,351,-0.55243531316762,1.77065056561201,5
2013-12-18,2013,51,12,13,5101,352,-0.538005171538299,1.80939447063231,8
2013-12-19,2013,51,12,13,5102,353,-0.52341560736555,1.84942834558315,8
2013-12-20,2013,51,12,13,5103,354,-0.508670943852104,1.89078783138905,5
2013-12-21,2013,51,12,13,5104,355,-0.493775550159977,1.93350936337311,4
2013-12-22,2013,51,12,13,5105,356,-0.478733840115788,1.97763016168556,5
2013-12-23,2013,52,12,13,5106,357,-0.463550270902851,2.02318821949122,3
2013-12-24,2013,52,12,13,5107,358,-0.448229341740411,2.07022228876654,5
2013-12-25,2013,52,12,13,5108,359,-0.432775592550432,2.11877186355281,6
2013-12-26,2013,52,12,13,5109,360,-0.417193602612317,2.16887716050818,7
2013-12-27,2013,52,12,13,5110,361,-0.401487989205974,2.220579096598,6
2013-12-28,2013,52,12,13,5111,362,-0.385663406243607,2.27391926375967,4
2013-12-29,2013,52,12,13,5112,363,-0.369724542890673,2.32893990037565,3
2013-12-30,2014,1,12,14,5113,364,-0.353676122176372,2.63658842111628,7
2013-12-31,2014,1,12,14,5114,365,-0.337522899594114,2.70125276005728,6
2014-01-01,2014,1,1,14,5115,1,-0.321269661692364,2.76791826135318,5
2014-01-02,2014,1,1,14,5116,2,-0.304921224656289,2.83663407099639,3
2014-01-03,2014,1,1,14,5117,3,-0.288482432880609,2.9074498323007,3
2014-01-04,2014,1,1,14,5118,4,-0.271958157534106,2.98041562926277,4
2014-01-05,2014,1,1,14,5119,5,-0.255353295116187,3.05558192508144,4
2014-01-06,2014,2,1,14,5120,6,-0.23867276600595,3.1329994956529,5
2014-01-07,2014,2,1,14,5121,7,-0.221921513004166,3.21271935786395,7
2014-01-08,2014,2,1,14,5122,8,-0.205104499868619,3.2947926925111,7
2014-01-09,2014,2,1,14,5123,9,-0.188226709843244,3.37927076168016,7
2014-01-10,2014,2,1,14,5124,10,-0.171293144181478,3.46620482042913,5
2014-01-11,2014,2,1,14,5125,11,-0.154308820664281,3.55564602262671,7
2014-01-12,2014,2,1,14,5126,12,-0.137278772113265,3.64764532080961,7
2014-01-13,2014,3,1,14,5127,13,-0.120208044899353,3.74225335993488,6
2014-01-14,2014,3,1,14,5128,14,-0.103101697447435,3.83952036491707,9
2014-01-15,2014,3,1,14,5129,15,-0.0859647987374465,3.9394960218564,6
2014-01-16,2014,3,1,14,5130,16,-0.0688024268023199,4.04222935288137,6
2014-01-17,2014,3,1,14,5131,17,-0.0516196672232538,4.14776858454897,8
2014-01-18,2014,3,1,14,5132,18,-0.0344216116227457,4.25616100976647,8
2014-01-19,2014,3,1,14,5133,19,-0.0172133561558347,4.36745284322229,9
2014-01-20,2014,4,1,14,5134,20,0,4.48168907033807,13
2014-01-21,2014,4,1,14,5135,21,0.0172133561558347,4.5989132897812,7
2014-01-22,2014,4,1,14,5136,22,0.0344216116227457,4.71916754960587,9
2014-01-23,2014,4,1,14,5137,23,0.0516196672232538,4.84249217712126,10
2014-01-24,2014,4,1,14,5138,24,0.0688024268023199,4.96892560261836,10
2014-01-25,2014,4,1,14,5139,25,0.0859647987374465,5.09850417712132,9
2014-01-26,2014,4,1,14,5140,26,0.103101697447435,5.23126198436546,14
2014-01-27,2014,5,1,14,5141,27,0.120208044899353,5.36723064724223,10
2014-01-28,2014,5,1,14,5142,28,0.137278772113265,5.5064391289912,9
2014-01-29,2014,5,1,14,5143,29,0.154308820664281,5.64891352946029,4
2014-01-30,2014,5,1,14,5144,30,0.171293144181478,5.79467687679835,8
2014-01-31,2014,5,1,14,5145,31,0.188226709843244,5.94374891498817,9
2014-02-01,2014,5,2,14,5146,32,0.205104499868619,6.09614588767333,12
2014-02-02,2014,5,2,14,5147,33,0.221921513004166,6.25188031877829,11
2014-02-03,2014,6,2,14,5148,34,0.23867276600595,6.4109607904683,12
2014-02-04,2014,6,2,14,5149,35,0.255353295116187,6.57339171904297,13
2014-02-05,2014,6,2,14,5150,36,0.271958157534106,6.73917312940544,15
2014-02-06,2014,6,2,14,5151,37,0.288482432880609,6.90830042879665,13
2014-02-07,2014,6,2,14,5152,38,0.304921224656289,7.08076418053193,11
2014-02-08,2014,6,2,14,5153,39,0.321269661692364,7.25654987852432,17
2014-02-09,2014,6,2,14,5154,40,0.337522899594113,7.43563772342496,15
2014-02-10,2014,7,2,14,5155,41,0.353676122176372,7.61800240125603,11
2014-02-11,2014,7,2,14,5156,42,0.369724542890673,7.80361286545508,13
2014-02-12,2014,7,2,14,5157,43,0.385663406243607,7.99243212329103,9
2014-02-13,2014,7,2,14,5158,44,0.401487989205973,8.18441702765121,11
2014-02-14,2014,7,2,14,5159,45,0.417193602612317,8.37951807523519,10
2014-02-15,2014,7,2,14,5160,46,0.432775592550431,8.57767921222449,15
2014-02-16,2014,7,2,14,5161,47,0.448229341740411,8.77883764852681,12
2014-02-17,2014,8,2,14,5162,48,0.463550270902851,8.98292368171924,12
2014-02-18,2014,8,2,14,5163,49,0.478733840115789,9.18986053183624,21
2014-02-19,2014,8,2,14,5164,50,0.493775550159977,9.39956418816475,17
2014-02-20,2014,8,2,14,5165,51,0.508670943852104,9.61194326922003,19
2014-02-21,2014,8,2,14,5166,52,0.52341560736555,9.82689889708188,17
2014-02-22,2014,8,2,14,5167,53,0.5380051715383,10.0443245872703,17
2014-02-23,2014,8,2,14,5168,54,0.55243531316762,10.2641061553336,16
2014-02-24,2014,9,2,14,5169,55,0.566701756291118,10.4861216413081,18
2014-02-25,2014,9,2,14,5170,56,0.580800273453801,10.7102412531896,21
2014-02-26,2014,9,2,14,5171,57,0.594726686960763,10.9363273305279,23
2014-02-27,2014,9,2,14,5172,58,0.608476870115126,11.1642343292217,19
2014-02-28,2014,9,2,14,5173,59,0.622046748440868,11.3938088285495,20
2014-03-01,2014,9,3,14,5174,60,0.635432300890177,11.6248895614186,21
2014-03-02,2014,9,3,14,5175,61,0.648629561034981,11.857307468761,19
2014-03-03,2014,10,3,14,5176,62,0.661634618242278,12.0908857789338,26
2014-03-04,2014,10,3,14,5177,63,0.674443618832946,12.32544011291,27
2014-03-05,2014,10,3,14,5178,64,0.687052767223667,12.5607786159637,27
2014-03-06,2014,10,3,14,5179,65,0.699458327051647,12.7967021164625,27
2014-03-07,2014,10,3,14,5180,66,0.711656622281775,13.0330043122826,30
2014-03-08,2014,10,3,14,5181,67,0.723644038295912,13.2694719852589,30
2014-03-09,2014,10,3,14,5182,68,0.735417022963986,13.5058852439672,26
2014-03-10,2014,11,3,14,5183,69,0.746972087696555,13.7420177950213,25
2014-03-11,2014,11,3,14,5184,70,0.758305808478562,13.9776372429393,27
2014-03-12,2014,11,3,14,5185,71,0.769414826883938,14.212505418506,34
2014-03-13,2014,11,3,14,5186,72,0.780295851070776,14.4463787354217,34
2014-03-14,2014,11,3,14,5187,73,0.790945656756777,14.6790085748882,32
2014-03-15,2014,11,3,14,5188,74,0.801361088174677,14.9101416976401,41
2014-03-16,2014,11,3,14,5189,75,0.811539059007361,15.1395206827838,36
2014-03-17,2014,12,3,14,5190,76,0.821476553302414,15.3668843926564,32
2014-03-18,2014,12,3,14,5191,77,0.831170626365808,15.591968462771,34
2014-03-19,2014,12,3,14,5192,78,0.840618405634478,15.8145058157635,44
2014-03-20,2014,12,3,14,5193,79,0.849817091527528,16.034227198107,30
2014-03-21,2014,12,3,14,5194,80,0.858763958275803,16.250861738215,34
2014-03-22,2014,12,3,14,5195,81,0.867456354729597,16.4641375244109,29
2014-03-23,2014,12,3,14,5196,82,0.875891705144243,16.6737822010982,33
2014-03-24,2014,13,3,14,5197,83,0.884067509943364,16.8795235813366,35
2014-03-25,2014,13,3,14,5198,84,0.891981346459549,17.081090273894,28
2014-03-26,2014,13,3,14,5199,85,0.899630869652243,17.2782123227276,35
2014-03-27,2014,13,3,14,5200,86,0.907013812802636,17.4706218567305,34
2014-03-28,2014,13,3,14,5201,87,0.914127988185334,17.6580537474777,37
2014-03-29,2014,13,3,14,5202,88,0.920971287716635,17.8402462726077,33
2014-03-30,2014,13,3,14,5203,89,0.927541683579197,18.0169417823967,34
2014-03-31,2014,14,3,14,5204,90,0.933837228822925,18.1878873670051,33
2014-04-01,2014,14,4,14,5205,91,0.939856057941895,18.3528355218211,34
2014-04-02,2014,14,4,14,5206,92,0.945596387427143,18.5115448082785,29
2014-04-03,2014,14,4,14,5207,93,0.951056516295153,18.663780507492,28
2014-04-04,2014,14,4,14,5208,94,0.956234826591906,18.8093152640377,35
2014-04-05,2014,14,4,14,5209,95,0.961129783872301,18.9479297172035,37
2014-04-06,2014,14,4,14,5210,96,0.965739937654855,19.0794131170438,39
2014-04-07,2014,15,4,14,5211,97,0.970063921851507,19.2035639226041,39
2014-04-08,2014,15,4,14,5212,98,0.97410045517242,19.3201903797207,47
2014-04-09,2014,15,4,14,5213,99,0.977848341505657,19.4291110758621,44
2014-04-10,2014,15,4,14,5214,100,0.981306470271609,19.5301554695515,39
2014-04-11,2014,15,4,14,5215,101,0.984473816752092,19.6231643919973,42
2014-04-12,2014,15,4,14,5216,102,0.987349442393986,19.707990518666,36
2014-04-13,2014,15,4,14,5217,103,0.989932495087353,19.7844988086454,36
2014-04-14,2014,16,4,14,5218,104,0.992222209417932,19.852566909781,30
2014-04-15,2014,16,4,14,5219,105,0.994217906893952,19.9120855277122,30
2014-04-16,2014,16,4,14,5220,106,0.995918996147179,19.9629587570885,28
2014-04-17,2014,16,4,14,5221,107,0.997324973108156,20.0051043734197,32
2014-04-18,2014,16,4,14,5222,108,0.998435421155564,20.0384540841845,44
2014-04-19,2014,16,4,14,5223,109,0.999250011239683,20.0629537380147,41
2014-04-20,2014,16,4,14,5224,110,0.999768501979891,20.0785634909637,43
2014-04-21,2014,17,4,14,5225,111,0.99999073973619,20.0852579290693,45
2014-04-22,2014,17,4,14,5226,112,0.999916658654738,20.0830261466283,42
2014-04-23,2014,17,4,14,5227,113,0.999546280687357,20.0718717798095,45
2014-04-24,2014,17,4,14,5228,114,0.998879715585034,20.0518129954447,38
2014-04-25,2014,17,4,14,5229,115,0.997917160865392,20.0228824350519,35
2014-04-26,2014,17,4,14,5230,116,0.99665890175417,19.9851271143566,35
2014-04-27,2014,17,4,14,5231,117,0.995105311100698,19.9386082787902,38
2014-04-28,2014,18,4,14,5232,118,0.993256849267414,19.8834012156524,43
2014-04-29,2014,18,4,14,5233,119,0.991114063993455,19.8195950238283,40
2014-04-30,2014,18,4,14,5234,120,0.988677590232341,19.7472923421496,37
2014-05-01,2014,18,5,14,5235,121,0.98594814996383,19.6666090376778,41
2014-05-02,2014,18,5,14,5236,122,0.982926551979982,19.5776738553741,39
2014-05-03,2014,18,5,14,5237,123,0.97961369164549,19.4806280307885,47
2014-05-04,2014,18,5,14,5238,124,0.976010550632368,19.3756248675658,40
2014-05-05,2014,19,5,14,5239,125,0.972118196629061,19.2628292817173,37
2014-05-06,2014,19,5,14,5240,126,0.967937783024064,19.1424173147424,38
2014-05-07,2014,19,5,14,5241,127,0.963470548564149,19.0145756178118,48
2014-05-08,2014,19,5,14,5242,128,0.958717816987296,18.8795009093334,43
2014-05-09,2014,19,5,14,5243,129,0.953680996630446,18.7373994083189,38
2014-05-10,2014,19,5,14,5244,130,0.948361580012172,18.588486246051,42
2014-05-11,2014,19,5,14,5245,131,0.942761143390421,18.4329848586164,34
2014-05-12,2014,20,5,14,5246,132,0.936881346295431,18.2711263629218,36
2014-05-13,2014,20,5,14,5247,133,0.930723931037979,18.1031489188443,38
2014-05-14,2014,20,5,14,5248,134,0.924290722193093,17.9292970801885,41
2014-05-15,2014,20,5,14,5249,135,0.917583626059394,17.7498211371273,39
2014-05-16,2014,20,5,14,5250,136,0.910604630094216,17.5649764527902,37
2014-05-17,2014,20,5,14,5251,137,0.903355802324685,17.3750227966434,38
2014-05-18,2014,20,5,14,5252,138,0.895839290734909,17.1802236772607,30
2014-05-19,2014,21,5,14,5253,139,0.888057322629493,16.9808456770349,33
2014-05-20,2014,21,5,14,5254,140,0.880012203973536,16.7771577913134,35
2014-05-21,2014,21,5,14,5255,141,0.871706318709322,16.5694307743622,27
2014-05-22,2014,21,5,14,5256,142,0.863142128049912,16.3579364944755,26
2014-05-23,2014,21,5,14,5257,143,0.854322169749827,16.1429473004449,25
2014-05-24,2014,21,5,14,5258,144,0.845249057353063,15.9247354014973,22
2014-05-25,2014,21,5,14,5259,145,0.835925479418637,15.7035722626886,29
2014-05-26,2014,22,5,14,5260,146,0.82635419872391,15.4797280176173,24
2014-05-27,2014,22,5,14,5261,147,0.816538051445916,15.2534709001892,28
2014-05-28,2014,22,5,14,5262,148,0.806479946320945,15.0250666970267,25
2014-05-29,2014,22,5,14,5263,149,0.796182863782616,14.7947782219751,31
2014-05-30,2014,22,5,14,5264,150,0.785649855078715,14.5628648140115,33
2014-05-31,2014,22,5,14,5265,151,0.774884041367041,14.3295818597168,30
2014-06-01,2014,22,6,14,5266,152,0.763888612790543,14.0951803413189,27
2014-06-02,2014,23,6,14,5267,153,0.752666827532008,13.8599064111685,25
2014-06-03,2014,23,6,14,5268,154,0.741222010848596,13.62400099336,26
2014-06-04,2014,23,6,14,5269,155,0.729557554086488,13.3876994130618,22
2014-06-05,2014,23,6,14,5270,156,0.717676913675962,13.1512310539755,21
2014-06-06,2014,23,6,14,5271,157,0.705583610107178,12.9148190442041,29
2014-06-07,2014,23,6,14,5272,158,0.693281226886978,12.6786799706696,22
2014-06-08,2014,23,6,14,5273,159,0.680773409477016,12.4430236220877,28
2014-06-09,2014,24,6,14,5274,160,0.668063864213534,12.2080527603823,26
2014-06-10,2014,24,6,14,5275,161,0.655156357209085,11.973962920297,23
2014-06-11,2014,24,6,14,5276,162,0.642054713236564,11.7409422368498,28
2014-06-12,2014,24,6,14,5277,163,0.628762814595834,11.509171300165,24
2014-06-13,2014,24,6,14,5278,164,0.615284599963328,11.2788230371177,21
2014-06-14,2014,24,6,14,5279,165,0.601624063224923,11.050062619131,23
2014-06-15,2014,24,6,14,5280,166,0.587785252292473,10.8230473953812,29
2014-06-16,2014,25,6,14,5281,167,0.573772267904325,10.5979268505876,30
2014-06-17,2014,25,6,14,5282,168,0.559589262410177,10.3748425864912,28
2014-06-18,2014,25,6,14,5283,169,0.545240438540651,10.1539283260687,25
2014-06-19,2014,25,6,14,5284,170,0.530730048161933,9.93530993947011,20
2014-06-20,2014,25,6,14,5285,171,0.516062391015853,9.71910549062227,19
2014-06-21,2014,25,6,14,5286,172,0.501241813445776,9.50542530340458,17
2014-06-22,2014,25,6,14,5287,173,0.48627270710869,9.29437204626877,11
2014-06-23,2014,26,6,14,5288,174,0.471159507673864,9.08604083415294,13
2014-06-24,2014,26,6,14,5289,175,0.455906693508459,8.88051934652285,19
2014-06-25,2014,26,6,14,5290,176,0.440518784350495,8.67788796036336,17
2014-06-26,2014,26,6,14,5291,177,0.425000339969554,8.47821989694023,15
2014-06-27,2014,26,6,14,5292,178,0.409355958815621,8.2815813811547,13
2014-06-28,2014,26,6,14,5293,179,0.393590276656467,8.08803181232226,16
2014-06-29,2014,26,6,14,5294,180,0.377707965203965,7.89762394522089,15
2014-06-30,2014,27,6,14,5295,181,0.361713730729768,7.71040408027321,15
2014-07-01,2014,27,7,14,5296,182,0.345612312670734,7.52641226175021,15
2014-07-02,2014,27,7,14,5297,183,0.32940848222453,7.34568248291248,14
2014-07-03,2014,27,7,14,5298,184,0.313107040935827,7.16824289703595,10
2014-07-04,2014,27,7,14,5299,185,0.296712819273491,6.99411603330426,11
2014-07-05,2014,27,7,14,5300,186,0.280230675199216,6.82331901658761,11
2014-07-06,2014,27,7,14,5301,187,0.263665492728007,6.65586379016831,11
2014-07-07,2014,28,7,14,5302,188,0.247022180480936,6.49175734051553,11
2014-07-08,2014,28,7,14,5303,189,0.230305670230612,6.33100192325635,8
2014-07-09,2014,28,7,14,5304,190,0.213520915439796,6.17359528953536,8
2014-07-10,2014,28,7,14,5305,191,0.196672889793576,6.0195309120022,7
2014-07-11,2014,28,7,14,5306,192,0.179766585725562,5.86879820971338,9
2014-07-12,2014,28,7,14,5307,193,0.162807012938517,5.72138277128278,10
2014-07-13,2014,28,7,14,5308,194,0.145799196919875,5.57726657566289,9
2014-07-14,2014,29,7,14,5309,195,0.128748177452581,5.43642820998671,8
2014-07-15,2014,29,7,14,5310,196,0.111659007121695,5.29884308394737,8
2014-07-16,2014,29,7,14,5311,197,0.0945367498171991,5.16448364023913,8
2014-07-17,2014,29,7,14,5312,198,0.077386479233463,5.03331956062922,7
2014-07-18,2014,29,7,14,5313,199,0.060213277365793,4.90531796727453,9
2014-07-19,2014,29,7,14,5314,200,0.0430222330045306,4.78044361894067,6
2014-07-20,2014,29,7,14,5315,201,0.0258184402271331,4.65865910182298,9
2014-07-21,2014,30,7,14,5316,202,0.0086069968886887,4.53992501470944,9
2014-07-22,2014,30,7,14,5317,203,-0.00860699688868801,4.4242001482646,12
2014-07-23,2014,30,7,14,5318,204,-0.0258184402271324,4.31144165825056,12
2014-07-24,2014,30,7,14,5319,205,-0.0430222330045303,4.20160523253668,10
2014-07-25,2014,30,7,14,5320,206,-0.0602132773657928,4.09464525178325,10
2014-07-26,2014,30,7,14,5321,207,-0.0773864792334632,3.99051494371575,8
2014-07-27,2014,30,7,14,5322,208,-0.0945367498171993,3.88916653093661,10
2014-07-28,2014,31,7,14,5323,209,-0.111659007121694,3.79055137224879,8
2014-07-29,2014,31,7,14,5324,210,-0.128748177452581,3.6946200974917,7
2014-07-30,2014,31,7,14,5325,211,-0.145799196919874,3.60132273591395,9
2014-07-31,2014,31,7,14,5326,212,-0.162807012938516,3.51060883812959,7
2014-08-01,2014,31,8,14,5327,213,-0.179766585725562,3.42242759172471,8
2014-08-02,2014,31,8,14,5328,214,-0.196672889793576,3.33672793059998,9
2014-08-03,2014,31,8,14,5329,215,-0.213520915439796,3.25345863815109,7
2014-08-04,2014,32,8,14,5330,216,-0.230305670230612,3.17256844440456,6
2014-08-05,2014,32,8,14,5331,217,-0.247022180480935,3.09400611723922,5
2014-08-06,2014,32,8,14,5332,218,-0.263665492728007,3.01772054783588,8
2014-08-07,2014,32,8,14,5333,219,-0.280230675199216,2.94366083050776,10
2014-08-08,2014,32,8,14,5334,220,-0.29671281927349,2.87177633707324,7
2014-08-09,2014,32,8,14,5335,221,-0.313107040935827,2.80201678593969,8
2014-08-10,2014,32,8,14,5336,222,-0.32940848222453,2.73433230607376,8
2014-08-11,2014,33,8,14,5337,223,-0.345612312670733,2.66867349603793,10
2014-08-12,2014,33,8,14,5338,224,-0.361713730729767,2.60499147827749,11
2014-08-13,2014,33,8,14,5339,225,-0.377707965203965,2.54323794884436,7
2014-08-14,2014,33,8,14,5340,226,-0.393590276656466,2.48336522274641,7
2014-08-15,2014,33,8,14,5341,227,-0.409355958815621,2.42532627511138,7
2014-08-16,2014,33,8,14,5342,228,-0.425000339969554,2.36907477835489,6
2014-08-17,2014,33,8,14,5343,229,-0.440518784350495,2.31456513554096,5
2014-08-18,2014,34,8,14,5344,230,-0.455906693508459,2.2617525101223,4
2014-08-19,2014,34,8,14,5345,231,-0.471159507673864,2.21059285224533,2
2014-08-20,2014,34,8,14,5346,232,-0.48627270710869,2.16104292180245,4
2014-08-21,2014,34,8,14,5347,233,-0.501241813445776,2.11306030841078,4
2014-08-22,2014,34,8,14,5348,234,-0.516062391015853,2.06660344849305,4
2014-08-23,2014,34,8,14,5349,235,-0.530730048161933,2.02163163963247,5
2014-08-24,2014,34,8,14,5350,236,-0.545240438540651,1.97810505236885,6
2014-08-25,2014,35,8,14,5351,237,-0.559589262410176,1.9359847395989,8
2014-08-26,2014,35,8,14,5352,238,-0.573772267904324,1.89523264373863,6
2014-08-27,2014,35,8,14,5353,239,-0.587785252292473,1.85581160180073,6
2014-08-28,2014,35,8,14,5354,240,-0.601624063224923,1.81768534853491,5
2014-08-29,2014,35,8,14,5355,241,-0.615284599963328,1.78081851777333,5
2014-08-30,2014,35,8,14,5356,242,-0.628762814595835,1.74517664211842,5
2014-08-31,2014,35,8,14,5357,243,-0.642054713236564,1.71072615110462,3
2014-09-01,2014,36,9,14,5358,244,-0.655156357209085,1.67743436796024,4
2014-09-02,2014,36,9,14,5359,245,-0.668063864213533,1.64526950509008,6
2014-09-03,2014,36,9,14,5360,246,-0.680773409477016,1.61420065839412,8
2014-09-04,2014,36,9,14,5361,247,-0.693281226886977,1.58419780053229,6
2014-09-05,2014,36,9,14,5362,248,-0.705583610107177,1.55523177323972,5
2014-09-06,2014,36,9,14,5363,249,-0.717676913675962,1.52727427879203,5
2014-09-07,2014,36,9,14,5364,250,-0.729557554086488,1.5002978707149,7
2014-09-08,2014,37,9,14,5365,251,-0.741222010848596,1.47427594382714,5
2014-09-09,2014,37,9,14,5366,252,-0.752666827532008,1.44918272370169,3
2014-09-10,2014,37,9,14,5367,253,-0.763888612790543,1.4249932556243,2
2014-09-11,2014,37,9,14,5368,254,-0.774884041367041,1.40168339312481,3
2014-09-12,2014,37,9,14,5369,255,-0.785649855078714,1.37922978615187,3
2014-09-13,2014,37,9,14,5370,256,-0.796182863782615,1.35760986895729,4
2014-09-14,2014,37,9,14,5371,257,-0.806479946320945,1.33680184775235,2
2014-09-15,2014,38,9,14,5372,258,-0.816538051445916,1.31678468819438,3
2014-09-16,2014,38,9,14,5373,259,-0.826354198723909,1.29753810275792,2
2014-09-17,2014,38,9,14,5374,260,-0.835925479418637,1.27904253804153,2
2014-09-18,2014,38,9,14,5375,261,-0.845249057353063,1.26127916205749,3
2014-09-19,2014,38,9,14,5376,262,-0.854322169749827,1.2442298515485,1
2014-09-20,2014,38,9,14,5377,263,-0.863142128049912,1.2278771793723,5
2014-09-21,2014,38,9,14,5378,264,-0.871706318709322,1.21220440199225,2
2014-09-22,2014,39,9,14,5379,265,-0.880012203973536,1.19719544710888,4
2014-09-23,2014,39,9,14,5380,266,-0.888057322629493,1.18283490146498,3
2014-09-24,2014,39,9,14,5381,267,-0.895839290734909,1.16910799885407,3
2014-09-25,2014,39,9,14,5382,268,-0.903355802324684,1.15600060835994,1
2014-09-26,2014,39,9,14,5383,269,-0.910604630094216,1.14349922285248,1
2014-09-27,2014,39,9,14,5384,270,-0.917583626059393,1.13159094776312,0
2014-09-28,2014,39,9,14,5385,271,-0.924290722193093,1.12026349016113,2
2014-09-29,2014,40,9,14,5386,272,-0.930723931037979,1.10950514815021,1
2014-09-30,2014,40,9,14,5387,273,-0.936881346295431,1.0993048006032,2
2014-10-01,2014,40,10,14,5388,274,-0.942761143390421,1.08965189725086,2
2014-10-02,2014,40,10,14,5389,275,-0.948361580012172,1.08053644913957,1
2014-10-03,2014,40,10,14,5390,276,-0.953680996630445,1.0719490194712,1
2014-10-04,2014,40,10,14,5391,277,-0.958717816987296,1.06388071483701,3
2014-10-05,2014,40,10,14,5392,278,-0.963470548564149,1.05632317685664,1
2014-10-06,2014,41,10,14,5393,279,-0.967937783024064,1.04926857423169,2
2014-10-07,2014,41,10,14,5394,280,-0.972118196629061,1.04270959522292,2
2014-10-08,2014,41,10,14,5395,281,-0.976010550632368,1.03663944055865,1
2014-10-09,2014,41,10,14,5396,282,-0.97961369164549,1.03105181678143,0
2014-10-10,2014,41,10,14,5397,283,-0.982926551979982,1.02594093003925,0
2014-10-11,2014,41,10,14,5398,284,-0.98594814996383,1.02130148032675,0
2014-10-12,2014,41,10,14,5399,285,-0.98867759023234,1.01712865618119,0
2014-10-13,2014,42,10,14,5400,286,-0.991114063993455,1.01341812983765,1
2014-10-14,2014,42,10,14,5401,287,-0.993256849267414,1.01016605284694,2
2014-10-15,2014,42,10,14,5402,288,-0.995105311100697,1.00736905215966,2
2014-10-16,2014,42,10,14,5403,289,-0.99665890175417,1.005024226679,2
2014-10-17,2014,42,10,14,5404,290,-0.997917160865392,1.00312914428475,2
2014-10-18,2014,42,10,14,5405,291,-0.998879715585034,1.00168183933047,3
2014-10-19,2014,42,10,14,5406,292,-0.999546280687357,1.00068081061538,1
2014-10-20,2014,43,10,14,5407,293,-0.999916658654738,1.00012501983222,3
2014-10-21,2014,43,10,14,5408,294,-0.99999073973619,1.00001389049219,2
2014-10-22,2014,43,10,14,5409,295,-0.999768501979891,1.00034730732739,1
2014-10-23,2014,43,10,14,5410,296,-0.999250011239683,1.00112561617137,3
2014-10-24,2014,43,10,14,5411,297,-0.998435421155564,1.00234962431759,2
2014-10-25,2014,43,10,14,5412,298,-0.997324973108156,1.00402060135586,2
2014-10-26,2014,43,10,14,5413,299,-0.995918996147179,1.00614028048601,4
2014-10-27,2014,44,10,14,5414,300,-0.994217906893952,1.00871086030813,4
2014-10-28,2014,44,10,14,5415,301,-0.992222209417932,1.01173500708827,3
2014-10-29,2014,44,10,14,5416,302,-0.989932495087353,1.01521585749803,2
2014-10-30,2014,44,10,14,5417,303,-0.987349442393986,1.01915702182645,1
2014-10-31,2014,44,10,14,5418,304,-0.984473816752092,1.0235625876619,0
2014-11-01,2014,44,11,14,5419,305,-0.981306470271609,1.02843712404144,0
2014-11-02,2014,44,11,14,5420,306,-0.977848341505657,1.03378568606472,1
2014-11-03,2014,45,11,14,5421,307,-0.974100455172421,1.03961381996889,2
2014-11-04,2014,45,11,14,5422,308,-0.970063921851507,1.0459275686606,1
2014-11-05,2014,45,11,14,5423,309,-0.965739937654855,1.05273347770037,3
2014-11-06,2014,45,11,14,5424,310,-0.961129783872301,1.06003860173449,2
2014-11-07,2014,45,11,14,5425,311,-0.956234826591906,1.06785051136817,1
2014-11-08,2014,45,11,14,5426,312,-0.951056516295154,1.07617730047377,1
2014-11-09,2014,45,11,14,5427,313,-0.945596387427143,1.08502759392643,1
2014-11-10,2014,46,11,14,5428,314,-0.939856057941895,1.09441055575889,1
2014-11-11,2014,46,11,14,5429,315,-0.933837228822925,1.10433589772637,2
2014-11-12,2014,46,11,14,5430,316,-0.927541683579197,1.1148138882711,2
2014-11-13,2014,46,11,14,5431,317,-0.920971287716635,1.1258553618751,3
2014-11-14,2014,46,11,14,5432,318,-0.914127988185334,1.13747172878873,2
2014-11-15,2014,46,11,14,5433,319,-0.907013812802636,1.14967498512079,3
2014-11-16,2014,46,11,14,5434,320,-0.899630869652243,1.16247772327507,4
2014-11-17,2014,47,11,14,5435,321,-0.891981346459549,1.17589314271616,3
2014-11-18,2014,47,11,14,5436,322,-0.884067509943364,1.18993506104615,2
2014-11-19,2014,47,11,14,5437,323,-0.875891705144243,1.20461792537177,1
2014-11-20,2014,47,11,14,5438,324,-0.867456354729597,1.21995682393976,2
2014-11-21,2014,47,11,14,5439,325,-0.858763958275803,1.23596749801613,2
2014-11-22,2014,47,11,14,5440,326,-0.849817091527528,1.252666353983,2
2014-11-23,2014,47,11,14,5441,327,-0.840618405634478,1.27007047562415,5
2014-11-24,2014,48,11,14,5442,328,-0.831170626365808,1.28819763656821,4
2014-11-25,2014,48,11,14,5443,329,-0.821476553302415,1.3070663128556,6
