date,year,week,month,yearMinus2000,dailyrainfall,dayOfYear,seasonalEffect,mu,y
2014-03-27,2014,13,3,14,7.77398593025282,86,0.907013812802636,17.4706218567305,16
2014-03-28,2014,13,3,14,5.51138206617907,87,0.914127988185334,17.6580537474777,17
2014-03-29,2014,13,3,14,5.2862510853447,88,0.920971287716635,17.8402462726077,13
2014-03-30,2014,13,3,14,9.61778956931084,89,0.927541683579197,18.0169417823967,23
2014-03-31,2014,14,3,14,7.39533252082765,90,0.933837228822925,18.1878873670051,20
2014-04-01,2014,14,4,14,6.38232225785032,91,0.939856057941895,18.3528355218211,18
2014-04-02,2014,14,4,14,2.96814645873383,92,0.945596387427143,18.5115448082785,13
2014-04-03,2014,14,4,14,9.58487448748201,93,0.951056516295153,18.663780507492,18
2014-04-04,2014,14,4,14,3.105204035528,94,0.956234826591906,18.8093152640377,24
2014-04-05,2014,14,4,14,0.506582621019334,95,0.961129783872301,18.9479297172035,19
2014-04-06,2014,14,4,14,7.60193874593824,96,0.965739937654855,19.0794131170438,19
2014-04-07,2014,15,4,14,7.65225774375722,97,0.970063921851507,19.2035639226041,16
2014-04-08,2014,15,4,14,0.212107331026346,98,0.97410045517242,19.3201903797207,20
2014-04-09,2014,15,4,14,2.35778683098033,99,0.977848341505657,19.4291110758621,17
2014-04-10,2014,15,4,14,6.30005883518606,100,0.981306470271609,19.5301554695515,16
2014-04-11,2014,15,4,14,9.99235203722492,101,0.984473816752092,19.6231643919973,23
2014-04-12,2014,15,4,14,1.30655107786879,102,0.987349442393986,19.707990518666,16
2014-04-13,2014,15,4,14,7.92065358255059,103,0.989932495087353,19.7844988086454,20
2014-04-14,2014,16,4,14,6.91115144407377,104,0.992222209417932,19.852566909781,32
2014-04-15,2014,16,4,14,1.62715594517067,105,0.994217906893952,19.9120855277122,18
2014-04-16,2014,16,4,14,4.99935902887955,106,0.995918996147179,19.9629587570885,25
2014-04-17,2014,16,4,14,3.97316018119454,107,0.997324973108156,20.0051043734197,17
2014-04-18,2014,16,4,14,3.46250861417502,108,0.998435421155564,20.0384540841845,17
2014-04-19,2014,16,4,14,2.47363228816539,109,0.999250011239683,20.0629537380147,28
2014-04-20,2014,16,4,14,1.94627926452085,110,0.999768501979891,20.0785634909637,16
2014-04-21,2014,17,4,14,2.61295516509563,111,0.99999073973619,20.0852579290693,21
2014-04-22,2014,17,4,14,2.01885994756594,112,0.999916658654738,20.0830261466283,20
2014-04-23,2014,17,4,14,6.20301447808743,113,0.999546280687357,20.0718717798095,16
2014-04-24,2014,17,4,14,7.70662429509684,114,0.998879715585034,20.0518129954447,15
2014-04-25,2014,17,4,14,4.71931256353855,115,0.997917160865392,20.0228824350519,20
2014-04-26,2014,17,4,14,6.25422709388658,116,0.99665890175417,19.9851271143566,26
2014-04-27,2014,17,4,14,0.921728720422834,117,0.995105311100698,19.9386082787902,19
2014-04-28,2014,18,4,14,1.27538932720199,118,0.993256849267414,19.8834012156524,19
2014-04-29,2014,18,4,14,6.8632340664044,119,0.991114063993455,19.8195950238283,19
2014-04-30,2014,18,4,14,2.429256408941,120,0.988677590232341,19.7472923421496,18
2014-05-01,2014,18,5,14,0.60438736807555,121,0.98594814996383,19.6666090376778,22
2014-05-02,2014,18,5,14,6.89884402789176,122,0.982926551979982,19.5776738553741,20
2014-05-03,2014,18,5,14,8.83330707903951,123,0.97961369164549,19.4806280307885,13
2014-05-04,2014,18,5,14,2.66953068086877,124,0.976010550632368,19.3756248675658,20
2014-05-05,2014,19,5,14,7.9280156083405,125,0.972118196629061,19.2628292817173,16
2014-05-06,2014,19,5,14,7.84218314336613,126,0.967937783024064,19.1424173147424,20
2014-05-07,2014,19,5,14,0.40633621159941,127,0.963470548564149,19.0145756178118,19
2014-05-08,2014,19,5,14,8.81922994041815,128,0.958717816987296,18.8795009093334,21
2014-05-09,2014,19,5,14,7.86329582566395,129,0.953680996630446,18.7373994083189,13
2014-05-10,2014,19,5,14,5.05413799313828,130,0.948361580012172,18.588486246051,18
2014-05-11,2014,19,5,14,0.278184122871608,131,0.942761143390421,18.4329848586164,19
2014-05-12,2014,20,5,14,4.42820906639099,132,0.936881346295431,18.2711263629218,19
2014-05-13,2014,20,5,14,4.98285493813455,133,0.930723931037979,18.1031489188443,18
2014-05-14,2014,20,5,14,0.492036093492061,134,0.924290722193093,17.9292970801885,12
2014-05-15,2014,20,5,14,9.28907617693767,135,0.917583626059394,17.7498211371273,11
2014-05-16,2014,20,5,14,1.33998350473121,136,0.910604630094216,17.5649764527902,21
2014-05-17,2014,20,5,14,5.91468370286748,137,0.903355802324685,17.3750227966434,18
2014-05-18,2014,20,5,14,0.27710804482922,138,0.895839290734909,17.1802236772607,23
2014-05-19,2014,21,5,14,2.70960754714906,139,0.888057322629493,16.9808456770349,21
2014-05-20,2014,21,5,14,0.999966755043715,140,0.880012203973536,16.7771577913134,15
2014-05-21,2014,21,5,14,5.08492229273543,141,0.871706318709322,16.5694307743622,19
2014-05-22,2014,21,5,14,1.64936026325449,142,0.863142128049912,16.3579364944755,24
2014-05-23,2014,21,5,14,8.64038125844672,143,0.854322169749827,16.1429473004449,14
2014-05-24,2014,21,5,14,7.77989825699478,144,0.845249057353063,15.9247354014973,24
2014-05-25,2014,21,5,14,9.83518580673262,145,0.835925479418637,15.7035722626886,16
2014-05-26,2014,22,5,14,2.38945103017613,146,0.82635419872391,15.4797280176173,18
2014-05-27,2014,22,5,14,7.69845427712426,147,0.816538051445916,15.2534709001892,14
2014-05-28,2014,22,5,14,6.43176217097789,148,0.806479946320945,15.0250666970267,13
2014-05-29,2014,22,5,14,4.68530506361276,149,0.796182863782616,14.7947782219751,7
2014-05-30,2014,22,5,14,6.43286091508344,150,0.785649855078715,14.5628648140115,16
2014-05-31,2014,22,5,14,0.870520467869937,151,0.774884041367041,14.3295818597168,10
2014-06-01,2014,22,6,14,3.70647283038124,152,0.763888612790543,14.0951803413189,14
2014-06-02,2014,23,6,14,5.39517439901829,153,0.752666827532008,13.8599064111685,13
2014-06-03,2014,23,6,14,0.740214039105922,154,0.741222010848596,13.62400099336,16
2014-06-04,2014,23,6,14,0.958152071107179,155,0.729557554086488,13.3876994130618,18
2014-06-05,2014,23,6,14,9.31362610077485,156,0.717676913675962,13.1512310539755,10
2014-06-06,2014,23,6,14,4.08903939882293,157,0.705583610107178,12.9148190442041,13
2014-06-07,2014,23,6,14,4.15821990929544,158,0.693281226886978,12.6786799706696,19
2014-06-08,2014,23,6,14,4.78714055148885,159,0.680773409477016,12.4430236220877,16
2014-06-09,2014,24,6,14,6.47229516878724,160,0.668063864213534,12.2080527603823,8
2014-06-10,2014,24,6,14,4.7131644655019,161,0.655156357209085,11.973962920297,15
2014-06-11,2014,24,6,14,9.28334726486355,162,0.642054713236564,11.7409422368498,12
2014-06-12,2014,24,6,14,4.31167241185904,163,0.628762814595834,11.509171300165,12
2014-06-13,2014,24,6,14,2.98566245473921,164,0.615284599963328,11.2788230371177,15
2014-06-14,2014,24,6,14,3.05830044206232,165,0.601624063224923,11.050062619131,4
2014-06-15,2014,24,6,14,8.73242154950276,166,0.587785252292473,10.8230473953812,9
2014-06-16,2014,25,6,14,9.21241007046774,167,0.573772267904325,10.5979268505876,8
2014-06-17,2014,25,6,14,7.58141950936988,168,0.559589262410177,10.3748425864912,10
2014-06-18,2014,25,6,14,1.46668304922059,169,0.545240438540651,10.1539283260687,10
2014-06-19,2014,25,6,14,5.77119748806581,170,0.530730048161933,9.93530993947011,8
2014-06-20,2014,25,6,14,7.99190026242286,171,0.516062391015853,9.71910549062227,10
2014-06-21,2014,25,6,14,3.78431092714891,172,0.501241813445776,9.50542530340458,13
2014-06-22,2014,25,6,14,5.49768045544624,173,0.48627270710869,9.29437204626877,12
2014-06-23,2014,26,6,14,9.13954148069024,174,0.471159507673864,9.08604083415294,8
2014-06-24,2014,26,6,14,8.62812090199441,175,0.455906693508459,8.88051934652285,11
2014-06-25,2014,26,6,14,3.50568435154855,176,0.440518784350495,8.67788796036336,8
2014-06-26,2014,26,6,14,2.96449188841507,177,0.425000339969554,8.47821989694023,5
2014-06-27,2014,26,6,14,9.93790815351531,178,0.409355958815621,8.2815813811547,7
2014-06-28,2014,26,6,14,9.11706694634631,179,0.393590276656467,8.08803181232226,4
2014-06-29,2014,26,6,14,9.90156300598755,180,0.377707965203965,7.89762394522089,8
2014-06-30,2014,27,6,14,7.65234138583764,181,0.361713730729768,7.71040408027321,5
2014-07-01,2014,27,7,14,0.0136141222901642,182,0.345612312670734,7.52641226175021,6
2014-07-02,2014,27,7,14,2.76562511688098,183,0.32940848222453,7.34568248291248,11
2014-07-03,2014,27,7,14,7.55876154871658,184,0.313107040935827,7.16824289703595,8
2014-07-04,2014,27,7,14,2.62739863945171,185,0.296712819273491,6.99411603330426,9
2014-07-05,2014,27,7,14,5.41413324186578,186,0.280230675199216,6.82331901658761,11
2014-07-06,2014,27,7,14,8.33769097458571,187,0.263665492728007,6.65586379016831,5
2014-07-07,2014,28,7,14,1.15301650483161,188,0.247022180480936,6.49175734051553,7
2014-07-08,2014,28,7,14,1.14090385148302,189,0.230305670230612,6.33100192325635,3
2014-07-09,2014,28,7,14,9.70559707842767,190,0.213520915439796,6.17359528953536,3
2014-07-10,2014,28,7,14,5.31845999183133,191,0.196672889793576,6.0195309120022,6
2014-07-11,2014,28,7,14,6.18450071895495,192,0.179766585725562,5.86879820971338,5
2014-07-12,2014,28,7,14,3.70103571331129,193,0.162807012938517,5.72138277128278,5
2014-07-13,2014,28,7,14,6.92989051574841,194,0.145799196919875,5.57726657566289,6
2014-07-14,2014,29,7,14,4.35105417855084,195,0.128748177452581,5.43642820998671,3
2014-07-15,2014,29,7,14,8.66487817605957,196,0.111659007121695,5.29884308394737,2
2014-07-16,2014,29,7,14,0.68021974992007,197,0.0945367498171991,5.16448364023913,5
2014-07-17,2014,29,7,14,4.91265044081956,198,0.077386479233463,5.03331956062922,6
2014-07-18,2014,29,7,14,7.77284770738334,199,0.060213277365793,4.90531796727453,4
2014-07-19,2014,29,7,14,1.1759871407412,200,0.0430222330045306,4.78044361894067,1
2014-07-20,2014,29,7,14,9.79084170889109,201,0.0258184402271331,4.65865910182298,1
2014-07-21,2014,30,7,14,4.83957219170407,202,0.0086069968886887,4.53992501470944,5
2014-07-22,2014,30,7,14,8.85566423414275,203,-0.00860699688868801,4.4242001482646,7
2014-07-23,2014,30,7,14,2.73768281564117,204,-0.0258184402271324,4.31144165825056,4
2014-07-24,2014,30,7,14,5.80858528846875,205,-0.0430222330045303,4.20160523253668,1
2014-07-25,2014,30,7,14,9.88956090528518,206,-0.0602132773657928,4.09464525178325,5
2014-07-26,2014,30,7,14,3.9194716908969,207,-0.0773864792334632,3.99051494371575,2
2014-07-27,2014,30,7,14,8.74470667913556,208,-0.0945367498171993,3.88916653093661,3
2014-07-28,2014,31,7,14,1.79061906412244,209,-0.111659007121694,3.79055137224879,4
2014-07-29,2014,31,7,14,2.51529948785901,210,-0.128748177452581,3.6946200974917,4
2014-07-30,2014,31,7,14,8.22302812477574,211,-0.145799196919874,3.60132273591395,1
2014-07-31,2014,31,7,14,3.09547017328441,212,-0.162807012938516,3.51060883812959,9
2014-08-01,2014,31,8,14,0.371636589989066,213,-0.179766585725562,3.42242759172471,2
2014-08-02,2014,31,8,14,3.79615096841007,214,-0.196672889793576,3.33672793059998,3
2014-08-03,2014,31,8,14,3.7827194808051,215,-0.213520915439796,3.25345863815109,7
2014-08-04,2014,32,8,14,2.50375506235287,216,-0.230305670230612,3.17256844440456,4
2014-08-05,2014,32,8,14,9.96444556862116,217,-0.247022180480935,3.09400611723922,6
2014-08-06,2014,32,8,14,5.2706084260717,218,-0.263665492728007,3.01772054783588,4
2014-08-07,2014,32,8,14,9.7889956459403,219,-0.280230675199216,2.94366083050776,4
2014-08-08,2014,32,8,14,9.67047192621976,220,-0.29671281927349,2.87177633707324,3
2014-08-09,2014,32,8,14,9.46192699950188,221,-0.313107040935827,2.80201678593969,6
2014-08-10,2014,32,8,14,2.33092985348776,222,-0.32940848222453,2.73433230607376,1
2014-08-11,2014,33,8,14,8.20045054191724,223,-0.345612312670733,2.66867349603793,2
2014-08-12,2014,33,8,14,1.11751109594479,224,-0.361713730729767,2.60499147827749,3
2014-08-13,2014,33,8,14,3.86916529620066,225,-0.377707965203965,2.54323794884436,0
2014-08-14,2014,33,8,14,2.47322966810316,226,-0.393590276656466,2.48336522274641,0
2014-08-15,2014,33,8,14,1.43833035603166,227,-0.409355958815621,2.42532627511138,0
2014-08-16,2014,33,8,14,6.8399076955393,228,-0.425000339969554,2.36907477835489,2
2014-08-17,2014,33,8,14,9.02261007810012,229,-0.440518784350495,2.31456513554096,3
2014-08-18,2014,34,8,14,7.52249654382467,230,-0.455906693508459,2.2617525101223,3
2014-08-19,2014,34,8,14,7.45386766502634,231,-0.471159507673864,2.21059285224533,1
2014-08-20,2014,34,8,14,2.68672274891287,232,-0.48627270710869,2.16104292180245,2
2014-08-21,2014,34,8,14,2.98265831544995,233,-0.501241813445776,2.11306030841078,2
2014-08-22,2014,34,8,14,6.61524774273858,234,-0.516062391015853,2.06660344849305,3
2014-08-23,2014,34,8,14,5.11089183390141,235,-0.530730048161933,2.02163163963247,2
2014-08-24,2014,34,8,14,2.14982859557495,236,-0.545240438540651,1.97810505236885,4
2014-08-25,2014,35,8,14,9.35413613449782,237,-0.559589262410176,1.9359847395989,0
2014-08-26,2014,35,8,14,1.34135067695752,238,-0.573772267904324,1.89523264373863,2
2014-08-27,2014,35,8,14,5.52913408260793,239,-0.587785252292473,1.85581160180073,0
2014-08-28,2014,35,8,14,5.49082370242104,240,-0.601624063224923,1.81768534853491,2
2014-08-29,2014,35,8,14,5.56570240762085,241,-0.615284599963328,1.78081851777333,1
2014-08-30,2014,35,8,14,3.87972067808732,242,-0.628762814595835,1.74517664211842,2
2014-08-31,2014,35,8,14,7.87622451316565,243,-0.642054713236564,1.71072615110462,3
2014-09-01,2014,36,9,14,2.08597081713378,244,-0.655156357209085,1.67743436796024,2
2014-09-02,2014,36,9,14,4.05194480204955,245,-0.668063864213533,1.64526950509008,1
2014-09-03,2014,36,9,14,5.66624471452087,246,-0.680773409477016,1.61420065839412,1
2014-09-04,2014,36,9,14,8.50214359816164,247,-0.693281226886977,1.58419780053229,2
2014-09-05,2014,36,9,14,7.00712967664003,248,-0.705583610107177,1.55523177323972,1
2014-09-06,2014,36,9,14,1.3821684429422,249,-0.717676913675962,1.52727427879203,4
2014-09-07,2014,36,9,14,9.07056981930509,250,-0.729557554086488,1.5002978707149,4
2014-09-08,2014,37,9,14,6.74901298014447,251,-0.741222010848596,1.47427594382714,2
2014-09-09,2014,37,9,14,4.69360402785242,252,-0.752666827532008,1.44918272370169,0
2014-09-10,2014,37,9,14,6.88300588401035,253,-0.763888612790543,1.4249932556243,2
2014-09-11,2014,37,9,14,1.81135641643778,254,-0.774884041367041,1.40168339312481,1
2014-09-12,2014,37,9,14,1.78654968738556,255,-0.785649855078714,1.37922978615187,3
2014-09-13,2014,37,9,14,2.55485628731549,256,-0.796182863782615,1.35760986895729,0
2014-09-14,2014,37,9,14,4.09006801899523,257,-0.806479946320945,1.33680184775235,1
2014-09-15,2014,38,9,14,7.85953611601144,258,-0.816538051445916,1.31678468819438,2
2014-09-16,2014,38,9,14,1.01660844637081,259,-0.826354198723909,1.29753810275792,2
2014-09-17,2014,38,9,14,0.975061224307865,260,-0.835925479418637,1.27904253804153,1
2014-09-18,2014,38,9,14,5.12676000129432,261,-0.845249057353063,1.26127916205749,0
2014-09-19,2014,38,9,14,1.23015401884913,262,-0.854322169749827,1.2442298515485,0
2014-09-20,2014,38,9,14,7.72033690242097,263,-0.863142128049912,1.2278771793723,2
2014-09-21,2014,38,9,14,4.835868421942,264,-0.871706318709322,1.21220440199225,0
2014-09-22,2014,39,9,14,1.54440691694617,265,-0.880012203973536,1.19719544710888,0
2014-09-23,2014,39,9,14,6.29655553493649,266,-0.888057322629493,1.18283490146498,2
2014-09-24,2014,39,9,14,0.329068547580391,267,-0.895839290734909,1.16910799885407,0
2014-09-25,2014,39,9,14,5.76086988905445,268,-0.903355802324684,1.15600060835994,3
2014-09-26,2014,39,9,14,4.06704382505268,269,-0.910604630094216,1.14349922285248,0
2014-09-27,2014,39,9,14,2.21770717296749,270,-0.917583626059393,1.13159094776312,1
2014-09-28,2014,39,9,14,7.84020426683128,271,-0.924290722193093,1.12026349016113,0
2014-09-29,2014,40,9,14,7.827357952483,272,-0.930723931037979,1.10950514815021,0
2014-09-30,2014,40,9,14,5.49783753696829,273,-0.936881346295431,1.0993048006032,1
2014-10-01,2014,40,10,14,4.75134246749803,274,-0.942761143390421,1.08965189725086,0
2014-10-02,2014,40,10,14,9.73888305248693,275,-0.948361580012172,1.08053644913957,3
2014-10-03,2014,40,10,14,9.68272030353546,276,-0.953680996630445,1.0719490194712,1
2014-10-04,2014,40,10,14,6.43114600796253,277,-0.958717816987296,1.06388071483701,0
2014-10-05,2014,40,10,14,7.05728225409985,278,-0.963470548564149,1.05632317685664,3
2014-10-06,2014,41,10,14,1.27457944210619,279,-0.967937783024064,1.04926857423169,2
2014-10-07,2014,41,10,14,7.42495431331918,280,-0.972118196629061,1.04270959522292,3
2014-10-08,2014,41,10,14,6.50928404415026,281,-0.976010550632368,1.03663944055865,0
2014-10-09,2014,41,10,14,1.60818519536406,282,-0.97961369164549,1.03105181678143,2
2014-10-10,2014,41,10,14,4.18163749855012,283,-0.982926551979982,1.02594093003925,2
2014-10-11,2014,41,10,14,3.17890871316195,284,-0.98594814996383,1.02130148032675,0
2014-10-12,2014,41,10,14,3.4254320897162,285,-0.98867759023234,1.01712865618119,0
2014-10-13,2014,42,10,14,1.37015921529382,286,-0.991114063993455,1.01341812983765,4
2014-10-14,2014,42,10,14,0.150596490129828,287,-0.993256849267414,1.01016605284694,0
2014-10-15,2014,42,10,14,6.29585052607581,288,-0.995105311100697,1.00736905215966,2
2014-10-16,2014,42,10,14,0.714352792128921,289,-0.99665890175417,1.005024226679,1
2014-10-17,2014,42,10,14,4.93620701134205,290,-0.997917160865392,1.00312914428475,1
2014-10-18,2014,42,10,14,3.07779516791925,291,-0.998879715585034,1.00168183933047,1
2014-10-19,2014,42,10,14,0.961137644480914,292,-0.999546280687357,1.00068081061538,0
2014-10-20,2014,43,10,14,7.61816519778222,293,-0.999916658654738,1.00012501983222,3
2014-10-21,2014,43,10,14,3.71941808843985,294,-0.99999073973619,1.00001389049219,3
2014-10-22,2014,43,10,14,2.494554547593,295,-0.999768501979891,1.00034730732739,2
2014-10-23,2014,43,10,14,6.63754584966227,296,-0.999250011239683,1.00112561617137,2
2014-10-24,2014,43,10,14,6.06145863654092,297,-0.998435421155564,1.00234962431759,0
2014-10-25,2014,43,10,14,5.52970149787143,298,-0.997324973108156,1.00402060135586,1
2014-10-26,2014,43,10,14,1.84968718327582,299,-0.995918996147179,1.00614028048601,2
2014-10-27,2014,44,10,14,4.20781465014443,300,-0.994217906893952,1.00871086030813,1
2014-10-28,2014,44,10,14,0.167242006864399,301,-0.992222209417932,1.01173500708827,4
2014-10-29,2014,44,10,14,0.250976830720902,302,-0.989932495087353,1.01521585749803,0
2014-10-30,2014,44,10,14,0.691518962848932,303,-0.987349442393986,1.01915702182645,3
2014-10-31,2014,44,10,14,9.77922899182886,304,-0.984473816752092,1.0235625876619,2
2014-11-01,2014,44,11,14,3.49984793690965,305,-0.981306470271609,1.02843712404144,1
2014-11-02,2014,44,11,14,6.10968192573637,306,-0.977848341505657,1.03378568606472,2
2014-11-03,2014,45,11,14,0.479610746260732,307,-0.974100455172421,1.03961381996889,4
2014-11-04,2014,45,11,14,8.89847042737529,308,-0.970063921851507,1.0459275686606,0
2014-11-05,2014,45,11,14,8.23532486567274,309,-0.965739937654855,1.05273347770037,1
2014-11-06,2014,45,11,14,6.86648813076317,310,-0.961129783872301,1.06003860173449,2
2014-11-07,2014,45,11,14,7.42305340478197,311,-0.956234826591906,1.06785051136817,0
2014-11-08,2014,45,11,14,7.37025371752679,312,-0.951056516295154,1.07617730047377,0
2014-11-09,2014,45,11,14,7.94876971282065,313,-0.945596387427143,1.08502759392643,1
2014-11-10,2014,46,11,14,2.30071967700496,314,-0.939856057941895,1.09441055575889,1
2014-11-11,2014,46,11,14,2.04348038649187,315,-0.933837228822925,1.10433589772637,2
2014-11-12,2014,46,11,14,9.2561550391838,316,-0.927541683579197,1.1148138882711,0
2014-11-13,2014,46,11,14,7.37802978837863,317,-0.920971287716635,1.1258553618751,0
2014-11-14,2014,46,11,14,0.264421708416194,318,-0.914127988185334,1.13747172878873,1
2014-11-15,2014,46,11,14,3.99939155438915,319,-0.907013812802636,1.14967498512079,1
2014-11-16,2014,46,11,14,2.17259188182652,320,-0.899630869652243,1.16247772327507,1
2014-11-17,2014,47,11,14,7.0526571245864,321,-0.891981346459549,1.17589314271616,1
2014-11-18,2014,47,11,14,3.75377180520445,322,-0.884067509943364,1.18993506104615,1
2014-11-19,2014,47,11,14,2.12331427726895,323,-0.875891705144243,1.20461792537177,3
2014-11-20,2014,47,11,14,3.6632820405066,324,-0.867456354729597,1.21995682393976,0
2014-11-21,2014,47,11,14,7.09261237410829,325,-0.858763958275803,1.23596749801613,1
2014-11-22,2014,47,11,14,9.40919196698815,326,-0.849817091527528,1.252666353983,0
2014-11-23,2014,47,11,14,0.732357036322355,327,-0.840618405634478,1.27007047562415,0
2014-11-24,2014,48,11,14,9.85797856235877,328,-0.831170626365808,1.28819763656821,1
2014-11-25,2014,48,11,14,5.92342932708561,329,-0.821476553302415,1.3070663128556,3
2014-11-26,2014,48,11,14,8.84711791062728,330,-0.811539059007361,1.32669569559281,3
2014-11-27,2014,48,11,14,1.34532998781651,331,-0.801361088174677,1.34710570365449,4
2014-11-28,2014,48,11,14,5.39842678233981,332,-0.790945656756778,1.36831699639093,1
2014-11-29,2014,48,11,14,6.60731570329517,333,-0.780295851070776,1.39035098629521,5
2014-11-30,2014,48,11,14,7.54539316054434,334,-0.769414826883938,1.41322985158088,1
2014-12-01,2014,49,12,14,9.70210393890738,335,-0.758305808478563,1.43697654861759,2
2014-12-02,2014,49,12,14,6.71681737527251,336,-0.746972087696555,1.4616148241683,0
2014-12-03,2014,49,12,14,7.03032320830971,337,-0.735417022963986,1.48716922736771,1
2014-12-04,2014,49,12,14,2.06726820673794,338,-0.723644038295912,1.51366512137791,1
2014-12-05,2014,49,12,14,1.26274359412491,339,-0.711656622281775,1.54112869465244,0
2014-12-06,2014,49,12,14,0.299522473942488,340,-0.699458327051647,1.56958697173613,1
2014-12-07,2014,49,12,14,1.86533610802144,341,-0.687052767223667,1.59906782352335,1
2014-12-08,2014,50,12,14,3.64976807963103,342,-0.674443618832946,1.62959997689247,1
2014-12-09,2014,50,12,14,6.10934033058584,343,-0.661634618242279,1.66121302363001,2
2014-12-10,2014,50,12,14,1.3367430283688,344,-0.648629561034982,1.69393742855236,2
2014-12-11,2014,50,12,14,6.93487056763843,345,-0.635432300890178,1.72780453672858,1
2014-12-12,2014,50,12,14,6.87013371614739,346,-0.622046748440868,1.76284657970207,2
2014-12-13,2014,50,12,14,5.47407721634954,347,-0.608476870115126,1.79909668060397,0
2014-12-14,2014,50,12,14,5.58616721536964,348,-0.594726686960764,1.83658885804566,2
2014-12-15,2014,51,12,14,0.74703547405079,349,-0.580800273453801,1.87535802867242,3
2014-12-16,2014,51,12,14,7.34047699021176,350,-0.566701756291118,1.91544000825477,0
2014-12-17,2014,51,12,14,0.997344439383596,351,-0.55243531316762,1.95687151118859,3
2014-12-18,2014,51,12,14,5.32067011576146,352,-0.538005171538299,1.99969014826972,5
2014-12-19,2014,51,12,14,8.86415138375014,353,-0.52341560736555,2.04393442260326,1
2014-12-20,2014,51,12,14,9.76311758393422,354,-0.508670943852104,2.08964372350249,2
2014-12-21,2014,51,12,14,5.41726748924702,355,-0.493775550159977,2.13685831822692,1
2014-12-22,2014,52,12,14,2.82066266285256,356,-0.478733840115788,2.18561934140412,3
2014-12-23,2014,52,12,14,7.01441145967692,357,-0.463550270902851,2.23596878197495,1
2014-12-24,2014,52,12,14,0.442676197271794,358,-0.448229341740411,2.28794946749679,6
2014-12-25,2014,52,12,14,6.18590319529176,359,-0.432775592550432,2.34160504563551,0
2014-12-26,2014,52,12,14,9.34211957966909,360,-0.417193602612317,2.39697996267213,3
2014-12-27,2014,52,12,14,9.2293346230872,361,-0.401487989205974,2.45411943884681,1
2014-12-28,2014,52,12,14,3.56713805813342,362,-0.385663406243607,2.51306944035917,2
2014-12-29,2015,1,12,15,8.34526814520359,363,-0.369724542890673,2.84457361790809,3
2014-12-30,2015,1,12,15,6.24502166640014,364,-0.353676122176372,2.9138808459527,2
2014-12-31,2015,1,12,15,6.76488418830559,365,-0.337522899594114,2.98534599278688,5
2015-01-01,2015,1,1,15,7.03363176435232,1,-0.321269661692364,3.05902276605805,1
2015-01-02,2015,1,1,15,4.75523808505386,2,-0.304921224656289,3.13496548048774,3
2015-01-03,2015,1,1,15,8.14885922707617,3,-0.288482432880609,3.21322900042265,3
2015-01-04,2015,1,1,15,5.50085412571207,4,-0.271958157534106,3.29386867723935,3
2015-01-05,2015,2,1,15,7.37021829467267,5,-0.255353295116187,3.37694028139761,4
2015-01-06,2015,2,1,15,6.11057801172137,6,-0.23867276600595,3.46249992894125,2
2015-01-07,2015,2,1,15,5.9739927132614,7,-0.221921513004166,3.55060400224991,0
2015-01-08,2015,2,1,15,6.89448887947947,8,-0.205104499868619,3.64130906485143,3
2015-01-09,2015,2,1,15,4.82252442743629,9,-0.188226709843244,3.73467177011225,3
2015-01-10,2015,2,1,15,8.61337094800547,10,-0.171293144181478,3.8307487636319,5
2015-01-11,2015,2,1,15,4.33130267309025,11,-0.154308820664281,3.92959657917838,2
2015-01-12,2015,3,1,15,4.78483102051541,12,-0.137278772113265,4.03127152801349,3
2015-01-13,2015,3,1,15,0.886383913457394,13,-0.120208044899353,4.1358295814709,3
2015-01-14,2015,3,1,15,8.94690225832164,14,-0.103101697447435,4.24332624666555,9
2015-01-15,2015,3,1,15,3.71602585073561,15,-0.0859647987374465,4.3538164352304,3
2015-01-16,2015,3,1,15,7.59846396977082,16,-0.0688024268023199,4.46735432499624,4
2015-01-17,2015,3,1,15,1.61467459751293,17,-0.0516196672232538,4.58399321455131,6
2015-01-18,2015,3,1,15,9.08000393072143,18,-0.0344216116227457,4.70378537064139,4
2015-01-19,2015,4,1,15,3.81202270975336,19,-0.0172133561558347,4.82678186839608,7
2015-01-20,2015,4,1,15,8.69366983417422,20,0,4.95303242439512,4
2015-01-21,2015,4,1,15,5.30283505562693,21,0.0172133561558347,5.08258522261778,2
2015-01-22,2015,4,1,15,3.27212858712301,22,0.0344216116227457,5.21548673335072,6
2015-01-23,2015,4,1,15,8.4547255653888,23,0.0516196672232538,5.35178152516324,5
2015-01-24,2015,4,1,15,7.31661985628307,24,0.0688024268023199,5.49151207009532,7
2015-01-25,2015,4,1,15,9.71083211479709,25,0.0859647987374465,5.6347185422417,7
2015-01-26,2015,5,1,15,4.32506365701556,26,0.103101697447435,5.78143860995541,12
2015-01-27,2015,5,1,15,2.41308866767213,27,0.120208044899353,5.93170722193645,12
2015-01-28,2015,5,1,15,1.01952382363379,28,0.137278772113265,6.08555638751488,14
2015-01-29,2015,5,1,15,2.10217794403434,29,0.154308820664281,6.24301495148358,8
2015-01-30,2015,5,1,15,7.61282965075225,30,0.171293144181478,6.40410836388296,6
2015-01-31,2015,5,1,15,7.04989890335128,31,0.188226709843244,6.56885844518861,5
2015-02-01,2015,5,2,15,3.54966407641768,32,0.205104499868619,6.73728314740302,7
2015-02-02,2015,6,2,15,8.69875489501283,33,0.221921513004166,6.90939631160328,8
