date,year,week,month,fylke,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2015-11-16,2015,47,11,14,15,30629,320,-0.899630869652243,1,3
2015-11-17,2015,47,11,14,15,30630,321,-0.891981346459549,1,4
2015-11-18,2015,47,11,14,15,30631,322,-0.884067509943364,1,3
2015-11-19,2015,47,11,14,15,30632,323,-0.875891705144243,1,3
2015-11-20,2015,47,11,14,15,30633,324,-0.867456354729597,1,2
2015-11-21,2015,47,11,14,15,30634,325,-0.858763958275803,1,4
2015-11-22,2015,47,11,14,15,30635,326,-0.849817091527528,1,4
2015-11-23,2015,48,11,14,15,30636,327,-0.840618405634478,1,4
2015-11-24,2015,48,11,14,15,30637,328,-0.831170626365808,1,4
2015-11-25,2015,48,11,14,15,30638,329,-0.821476553302415,1,2
2015-11-26,2015,48,11,14,15,30639,330,-0.811539059007361,1,2
2015-11-27,2015,48,11,14,15,30640,331,-0.801361088174677,1,1
2015-11-28,2015,48,11,14,15,30641,332,-0.790945656756778,2,6
2015-11-29,2015,48,11,14,15,30642,333,-0.780295851070776,2,6
2015-11-30,2015,49,11,14,15,30643,334,-0.769414826883938,2,6
2015-12-01,2015,49,12,14,15,30644,335,-0.758305808478563,2,5
2015-12-02,2015,49,12,14,15,30645,336,-0.746972087696555,2,9
2015-12-03,2015,49,12,14,15,30646,337,-0.735417022963986,2,7
2015-12-04,2015,49,12,14,15,30647,338,-0.723644038295912,2,7
2015-12-05,2015,49,12,14,15,30648,339,-0.711656622281775,2,8
2015-12-06,2015,49,12,14,15,30649,340,-0.699458327051647,2,6
2015-12-07,2015,50,12,14,15,30650,341,-0.687052767223667,2,7
2015-12-08,2015,50,12,14,15,30651,342,-0.674443618832946,2,11
2015-12-09,2015,50,12,14,15,30652,343,-0.661634618242279,2,9
2015-12-10,2015,50,12,14,15,30653,344,-0.648629561034982,2,6
2015-12-11,2015,50,12,14,15,30654,345,-0.635432300890178,2,8
2015-12-12,2015,50,12,14,15,30655,346,-0.622046748440868,2,10
2015-12-13,2015,50,12,14,15,30656,347,-0.608476870115126,2,10
2015-12-14,2015,51,12,14,15,30657,348,-0.594726686960764,2,8
2015-12-15,2015,51,12,14,15,30658,349,-0.580800273453801,2,5
2015-12-16,2015,51,12,14,15,30659,350,-0.566701756291118,2,5
2015-12-17,2015,51,12,14,15,30660,351,-0.55243531316762,2,6
2015-12-18,2015,51,12,14,15,30661,352,-0.538005171538299,2,9
2015-12-19,2015,51,12,14,15,30662,353,-0.52341560736555,2,6
2015-12-20,2015,51,12,14,15,30663,354,-0.508670943852104,2,4
2015-12-21,2015,52,12,14,15,30664,355,-0.493775550159977,2,6
2015-12-22,2015,52,12,14,15,30665,356,-0.478733840115788,2,6
2015-12-23,2015,52,12,14,15,30666,357,-0.463550270902851,2,6
2015-12-24,2015,52,12,14,15,30667,358,-0.448229341740411,3,11
2015-12-25,2015,52,12,14,15,30668,359,-0.432775592550432,3,10
2015-12-26,2015,52,12,14,15,30669,360,-0.417193602612317,3,10
2015-12-27,2015,52,12,14,15,30670,361,-0.401487989205974,3,8
2015-12-28,2015,53,12,14,15,30671,362,-0.385663406243607,3,6
2015-12-29,2015,53,12,14,15,30672,363,-0.369724542890673,3,5
2015-12-30,2015,53,12,14,15,30673,364,-0.353676122176372,3,6
2015-12-31,2015,53,12,14,15,30674,365,-0.337522899594114,3,10
2010-01-01,2009,53,1,15,9,30675,1,-0.321269661692364,2,8
2010-01-02,2009,53,1,15,9,30676,2,-0.304921224656289,2,5
2010-01-03,2009,53,1,15,9,30677,3,-0.288482432880609,2,7
2010-01-04,2010,1,1,15,10,30678,4,-0.271958157534106,2,6
2010-01-05,2010,1,1,15,10,30679,5,-0.255353295116187,2,5
2010-01-06,2010,1,1,15,10,30680,6,-0.23867276600595,2,5
2010-01-07,2010,1,1,15,10,30681,7,-0.221921513004166,2,5
2010-01-08,2010,1,1,15,10,30682,8,-0.205104499868619,2,7
2010-01-09,2010,1,1,15,10,30683,9,-0.188226709843244,2,5
2010-01-10,2010,1,1,15,10,30684,10,-0.171293144181478,2,7
2010-01-11,2010,2,1,15,10,30685,11,-0.154308820664281,2,5
2010-01-12,2010,2,1,15,10,30686,12,-0.137278772113265,2,4
2010-01-13,2010,2,1,15,10,30687,13,-0.120208044899353,3,11
2010-01-14,2010,2,1,15,10,30688,14,-0.103101697447435,3,9
2010-01-15,2010,2,1,15,10,30689,15,-0.0859647987374465,3,8
2010-01-16,2010,2,1,15,10,30690,16,-0.0688024268023199,3,7
2010-01-17,2010,2,1,15,10,30691,17,-0.0516196672232538,3,11
2010-01-18,2010,3,1,15,10,30692,18,-0.0344216116227457,3,12
2010-01-19,2010,3,1,15,10,30693,19,-0.0172133561558347,3,12
2010-01-20,2010,3,1,15,10,30694,20,0,3,11
2010-01-21,2010,3,1,15,10,30695,21,0.0172133561558347,3,11
2010-01-22,2010,3,1,15,10,30696,22,0.0344216116227457,3,11
2010-01-23,2010,3,1,15,10,30697,23,0.0516196672232538,3,11
2010-01-24,2010,3,1,15,10,30698,24,0.0688024268023199,3,11
2010-01-25,2010,4,1,15,10,30699,25,0.0859647987374465,3,9
2010-01-26,2010,4,1,15,10,30700,26,0.103101697447435,4,11
2010-01-27,2010,4,1,15,10,30701,27,0.120208044899353,4,14
2010-01-28,2010,4,1,15,10,30702,28,0.137278772113265,4,14
2010-01-29,2010,4,1,15,10,30703,29,0.154308820664281,4,12
2010-01-30,2010,4,1,15,10,30704,30,0.171293144181478,4,11
2010-01-31,2010,4,1,15,10,30705,31,0.188226709843244,4,13
2010-02-01,2010,5,2,15,10,30706,32,0.205104499868619,4,10
2010-02-02,2010,5,2,15,10,30707,33,0.221921513004166,4,12
2010-02-03,2010,5,2,15,10,30708,34,0.23867276600595,4,11
2010-02-04,2010,5,2,15,10,30709,35,0.255353295116187,4,8
2010-02-05,2010,5,2,15,10,30710,36,0.271958157534106,5,9
2010-02-06,2010,5,2,15,10,30711,37,0.288482432880609,5,11
2010-02-07,2010,5,2,15,10,30712,38,0.304921224656289,5,16
2010-02-08,2010,6,2,15,10,30713,39,0.321269661692364,5,13
2010-02-09,2010,6,2,15,10,30714,40,0.337522899594113,5,18
2010-02-10,2010,6,2,15,10,30715,41,0.353676122176372,5,15
2010-02-11,2010,6,2,15,10,30716,42,0.369724542890673,5,15
2010-02-12,2010,6,2,15,10,30717,43,0.385663406243607,5,17
2010-02-13,2010,6,2,15,10,30718,44,0.401487989205973,5,17
2010-02-14,2010,6,2,15,10,30719,45,0.417193602612317,6,22
2010-02-15,2010,7,2,15,10,30720,46,0.432775592550431,6,19
2010-02-16,2010,7,2,15,10,30721,47,0.448229341740411,6,21
2010-02-17,2010,7,2,15,10,30722,48,0.463550270902851,6,19
2010-02-18,2010,7,2,15,10,30723,49,0.478733840115789,6,17
2010-02-19,2010,7,2,15,10,30724,50,0.493775550159977,6,13
2010-02-20,2010,7,2,15,10,30725,51,0.508670943852104,6,15
2010-02-21,2010,7,2,15,10,30726,52,0.52341560736555,7,15
2010-02-22,2010,8,2,15,10,30727,53,0.5380051715383,7,14
2010-02-23,2010,8,2,15,10,30728,54,0.55243531316762,7,18
2010-02-24,2010,8,2,15,10,30729,55,0.566701756291118,7,20
2010-02-25,2010,8,2,15,10,30730,56,0.580800273453801,7,19
2010-02-26,2010,8,2,15,10,30731,57,0.594726686960763,7,24
2010-02-27,2010,8,2,15,10,30732,58,0.608476870115126,7,20
2010-02-28,2010,8,2,15,10,30733,59,0.622046748440868,8,23
2010-03-01,2010,9,3,15,10,30734,60,0.635432300890177,8,20
2010-03-02,2010,9,3,15,10,30735,61,0.648629561034981,8,18
2010-03-03,2010,9,3,15,10,30736,62,0.661634618242278,8,17
2010-03-04,2010,9,3,15,10,30737,63,0.674443618832946,8,21
2010-03-05,2010,9,3,15,10,30738,64,0.687052767223667,8,22
2010-03-06,2010,9,3,15,10,30739,65,0.699458327051647,9,23
2010-03-07,2010,9,3,15,10,30740,66,0.711656622281775,9,29
2010-03-08,2010,10,3,15,10,30741,67,0.723644038295912,9,29
2010-03-09,2010,10,3,15,10,30742,68,0.735417022963986,9,27
2010-03-10,2010,10,3,15,10,30743,69,0.746972087696555,9,23
2010-03-11,2010,10,3,15,10,30744,70,0.758305808478562,9,20
2010-03-12,2010,10,3,15,10,30745,71,0.769414826883938,10,26
2010-03-13,2010,10,3,15,10,30746,72,0.780295851070776,10,31
2010-03-14,2010,10,3,15,10,30747,73,0.790945656756777,10,27
2010-03-15,2010,11,3,15,10,30748,74,0.801361088174677,10,29
2010-03-16,2010,11,3,15,10,30749,75,0.811539059007361,10,29
2010-03-17,2010,11,3,15,10,30750,76,0.821476553302414,10,29
2010-03-18,2010,11,3,15,10,30751,77,0.831170626365808,10,25
2010-03-19,2010,11,3,15,10,30752,78,0.840618405634478,11,29
2010-03-20,2010,11,3,15,10,30753,79,0.849817091527528,11,38
2010-03-21,2010,11,3,15,10,30754,80,0.858763958275803,11,32
2010-03-22,2010,12,3,15,10,30755,81,0.867456354729597,11,41
2010-03-23,2010,12,3,15,10,30756,82,0.875891705144243,11,37
2010-03-24,2010,12,3,15,10,30757,83,0.884067509943364,11,37
2010-03-25,2010,12,3,15,10,30758,84,0.891981346459549,11,29
2010-03-26,2010,12,3,15,10,30759,85,0.899630869652243,12,28
2010-03-27,2010,12,3,15,10,30760,86,0.907013812802636,12,31
2010-03-28,2010,12,3,15,10,30761,87,0.914127988185334,12,33
2010-03-29,2010,13,3,15,10,30762,88,0.920971287716635,12,29
2010-03-30,2010,13,3,15,10,30763,89,0.927541683579197,12,33
2010-03-31,2010,13,3,15,10,30764,90,0.933837228822925,12,34
2010-04-01,2010,13,4,15,10,30765,91,0.939856057941895,12,35
2010-04-02,2010,13,4,15,10,30766,92,0.945596387427143,12,26
2010-04-03,2010,13,4,15,10,30767,93,0.951056516295153,13,37
2010-04-04,2010,13,4,15,10,30768,94,0.956234826591906,13,40
2010-04-05,2010,14,4,15,10,30769,95,0.961129783872301,13,36
2010-04-06,2010,14,4,15,10,30770,96,0.965739937654855,13,36
2010-04-07,2010,14,4,15,10,30771,97,0.970063921851507,13,39
2010-04-08,2010,14,4,15,10,30772,98,0.97410045517242,13,39
2010-04-09,2010,14,4,15,10,30773,99,0.977848341505657,13,41
2010-04-10,2010,14,4,15,10,30774,100,0.981306470271609,13,44
2010-04-11,2010,14,4,15,10,30775,101,0.984473816752092,13,43
2010-04-12,2010,15,4,15,10,30776,102,0.987349442393986,13,46
2010-04-13,2010,15,4,15,10,30777,103,0.989932495087353,13,43
2010-04-14,2010,15,4,15,10,30778,104,0.992222209417932,13,34
2010-04-15,2010,15,4,15,10,30779,105,0.994217906893952,13,32
2010-04-16,2010,15,4,15,10,30780,106,0.995918996147179,13,29
2010-04-17,2010,15,4,15,10,30781,107,0.997324973108156,13,27
2010-04-18,2010,15,4,15,10,30782,108,0.998435421155564,13,35
2010-04-19,2010,16,4,15,10,30783,109,0.999250011239683,13,41
2010-04-20,2010,16,4,15,10,30784,110,0.999768501979891,13,40
2010-04-21,2010,16,4,15,10,30785,111,0.99999073973619,13,40
2010-04-22,2010,16,4,15,10,30786,112,0.999916658654738,13,41
2010-04-23,2010,16,4,15,10,30787,113,0.999546280687357,13,40
2010-04-24,2010,16,4,15,10,30788,114,0.998879715585034,13,41
2010-04-25,2010,16,4,15,10,30789,115,0.997917160865392,13,41
2010-04-26,2010,17,4,15,10,30790,116,0.99665890175417,13,45
2010-04-27,2010,17,4,15,10,30791,117,0.995105311100698,13,49
2010-04-28,2010,17,4,15,10,30792,118,0.993256849267414,13,43
2010-04-29,2010,17,4,15,10,30793,119,0.991114063993455,13,40
2010-04-30,2010,17,4,15,10,30794,120,0.988677590232341,13,41
2010-05-01,2010,17,5,15,10,30795,121,0.98594814996383,13,42
2010-05-02,2010,17,5,15,10,30796,122,0.982926551979982,13,38
2010-05-03,2010,18,5,15,10,30797,123,0.97961369164549,13,40
2010-05-04,2010,18,5,15,10,30798,124,0.976010550632368,13,37
2010-05-05,2010,18,5,15,10,30799,125,0.972118196629061,13,37
2010-05-06,2010,18,5,15,10,30800,126,0.967937783024064,13,33
2010-05-07,2010,18,5,15,10,30801,127,0.963470548564149,13,36
2010-05-08,2010,18,5,15,10,30802,128,0.958717816987296,13,33
2010-05-09,2010,18,5,15,10,30803,129,0.953680996630446,13,40
2010-05-10,2010,19,5,15,10,30804,130,0.948361580012172,12,35
2010-05-11,2010,19,5,15,10,30805,131,0.942761143390421,12,30
2010-05-12,2010,19,5,15,10,30806,132,0.936881346295431,12,35
2010-05-13,2010,19,5,15,10,30807,133,0.930723931037979,12,33
2010-05-14,2010,19,5,15,10,30808,134,0.924290722193093,12,32
2010-05-15,2010,19,5,15,10,30809,135,0.917583626059394,12,33
2010-05-16,2010,19,5,15,10,30810,136,0.910604630094216,12,37
2010-05-17,2010,20,5,15,10,30811,137,0.903355802324685,12,42
2010-05-18,2010,20,5,15,10,30812,138,0.895839290734909,12,38
2010-05-19,2010,20,5,15,10,30813,139,0.888057322629493,11,35
2010-05-20,2010,20,5,15,10,30814,140,0.880012203973536,11,34
2010-05-21,2010,20,5,15,10,30815,141,0.871706318709322,11,34
2010-05-22,2010,20,5,15,10,30816,142,0.863142128049912,11,33
2010-05-23,2010,20,5,15,10,30817,143,0.854322169749827,11,34
2010-05-24,2010,21,5,15,10,30818,144,0.845249057353063,11,33
2010-05-25,2010,21,5,15,10,30819,145,0.835925479418637,11,34
2010-05-26,2010,21,5,15,10,30820,146,0.82635419872391,10,29
2010-05-27,2010,21,5,15,10,30821,147,0.816538051445916,10,34
2010-05-28,2010,21,5,15,10,30822,148,0.806479946320945,10,28
2010-05-29,2010,21,5,15,10,30823,149,0.796182863782616,10,25
2010-05-30,2010,21,5,15,10,30824,150,0.785649855078715,10,24
2010-05-31,2010,22,5,15,10,30825,151,0.774884041367041,10,31
2010-06-01,2010,22,6,15,10,30826,152,0.763888612790543,9,34
2010-06-02,2010,22,6,15,10,30827,153,0.752666827532008,9,32
2010-06-03,2010,22,6,15,10,30828,154,0.741222010848596,9,27
2010-06-04,2010,22,6,15,10,30829,155,0.729557554086488,9,24
2010-06-05,2010,22,6,15,10,30830,156,0.717676913675962,9,27
2010-06-06,2010,22,6,15,10,30831,157,0.705583610107178,9,26
2010-06-07,2010,23,6,15,10,30832,158,0.693281226886978,8,23
2010-06-08,2010,23,6,15,10,30833,159,0.680773409477016,8,26
2010-06-09,2010,23,6,15,10,30834,160,0.668063864213534,8,23
2010-06-10,2010,23,6,15,10,30835,161,0.655156357209085,8,23
2010-06-11,2010,23,6,15,10,30836,162,0.642054713236564,8,20
2010-06-12,2010,23,6,15,10,30837,163,0.628762814595834,8,22
2010-06-13,2010,23,6,15,10,30838,164,0.615284599963328,8,21
2010-06-14,2010,24,6,15,10,30839,165,0.601624063224923,7,21
2010-06-15,2010,24,6,15,10,30840,166,0.587785252292473,7,20
2010-06-16,2010,24,6,15,10,30841,167,0.573772267904325,7,19
2010-06-17,2010,24,6,15,10,30842,168,0.559589262410177,7,17
2010-06-18,2010,24,6,15,10,30843,169,0.545240438540651,7,19
2010-06-19,2010,24,6,15,10,30844,170,0.530730048161933,7,20
2010-06-20,2010,24,6,15,10,30845,171,0.516062391015853,7,19
2010-06-21,2010,25,6,15,10,30846,172,0.501241813445776,6,18
2010-06-22,2010,25,6,15,10,30847,173,0.48627270710869,6,18
2010-06-23,2010,25,6,15,10,30848,174,0.471159507673864,6,18
2010-06-24,2010,25,6,15,10,30849,175,0.455906693508459,6,17
2010-06-25,2010,25,6,15,10,30850,176,0.440518784350495,6,18
2010-06-26,2010,25,6,15,10,30851,177,0.425000339969554,6,18
2010-06-27,2010,25,6,15,10,30852,178,0.409355958815621,6,19
2010-06-28,2010,26,6,15,10,30853,179,0.393590276656467,5,17
2010-06-29,2010,26,6,15,10,30854,180,0.377707965203965,5,14
2010-06-30,2010,26,6,15,10,30855,181,0.361713730729768,5,13
2010-07-01,2010,26,7,15,10,30856,182,0.345612312670734,5,15
2010-07-02,2010,26,7,15,10,30857,183,0.32940848222453,5,13
2010-07-03,2010,26,7,15,10,30858,184,0.313107040935827,5,15
2010-07-04,2010,26,7,15,10,30859,185,0.296712819273491,5,15
2010-07-05,2010,27,7,15,10,30860,186,0.280230675199216,5,13
2010-07-06,2010,27,7,15,10,30861,187,0.263665492728007,4,12
2010-07-07,2010,27,7,15,10,30862,188,0.247022180480936,4,12
2010-07-08,2010,27,7,15,10,30863,189,0.230305670230612,4,13
2010-07-09,2010,27,7,15,10,30864,190,0.213520915439796,4,11
2010-07-10,2010,27,7,15,10,30865,191,0.196672889793576,4,15
2010-07-11,2010,27,7,15,10,30866,192,0.179766585725562,4,13
2010-07-12,2010,28,7,15,10,30867,193,0.162807012938517,4,15
2010-07-13,2010,28,7,15,10,30868,194,0.145799196919875,4,10
2010-07-14,2010,28,7,15,10,30869,195,0.128748177452581,4,10
2010-07-15,2010,28,7,15,10,30870,196,0.111659007121695,4,13
2010-07-16,2010,28,7,15,10,30871,197,0.0945367498171991,3,16
2010-07-17,2010,28,7,15,10,30872,198,0.077386479233463,3,13
2010-07-18,2010,28,7,15,10,30873,199,0.060213277365793,3,12
2010-07-19,2010,29,7,15,10,30874,200,0.0430222330045306,3,11
2010-07-20,2010,29,7,15,10,30875,201,0.0258184402271331,3,10
2010-07-21,2010,29,7,15,10,30876,202,0.0086069968886887,3,7
2010-07-22,2010,29,7,15,10,30877,203,-0.00860699688868801,3,5
2010-07-23,2010,29,7,15,10,30878,204,-0.0258184402271324,3,8
2010-07-24,2010,29,7,15,10,30879,205,-0.0430222330045303,3,12
2010-07-25,2010,29,7,15,10,30880,206,-0.0602132773657928,3,9
2010-07-26,2010,30,7,15,10,30881,207,-0.0773864792334632,3,9
2010-07-27,2010,30,7,15,10,30882,208,-0.0945367498171993,3,10
2010-07-28,2010,30,7,15,10,30883,209,-0.111659007121694,3,8
2010-07-29,2010,30,7,15,10,30884,210,-0.128748177452581,2,5
2010-07-30,2010,30,7,15,10,30885,211,-0.145799196919874,2,6
2010-07-31,2010,30,7,15,10,30886,212,-0.162807012938516,2,8
2010-08-01,2010,30,8,15,10,30887,213,-0.179766585725562,2,5
2010-08-02,2010,31,8,15,10,30888,214,-0.196672889793576,2,3
2010-08-03,2010,31,8,15,10,30889,215,-0.213520915439796,2,8
2010-08-04,2010,31,8,15,10,30890,216,-0.230305670230612,2,9
2010-08-05,2010,31,8,15,10,30891,217,-0.247022180480935,2,9
2010-08-06,2010,31,8,15,10,30892,218,-0.263665492728007,2,10
2010-08-07,2010,31,8,15,10,30893,219,-0.280230675199216,2,7
2010-08-08,2010,31,8,15,10,30894,220,-0.29671281927349,2,7
2010-08-09,2010,32,8,15,10,30895,221,-0.313107040935827,2,5
2010-08-10,2010,32,8,15,10,30896,222,-0.32940848222453,2,6
2010-08-11,2010,32,8,15,10,30897,223,-0.345612312670733,2,5
2010-08-12,2010,32,8,15,10,30898,224,-0.361713730729767,2,7
2010-08-13,2010,32,8,15,10,30899,225,-0.377707965203965,2,8
2010-08-14,2010,32,8,15,10,30900,226,-0.393590276656466,2,8
2010-08-15,2010,32,8,15,10,30901,227,-0.409355958815621,2,7
2010-08-16,2010,33,8,15,10,30902,228,-0.425000339969554,2,6
2010-08-17,2010,33,8,15,10,30903,229,-0.440518784350495,2,5
2010-08-18,2010,33,8,15,10,30904,230,-0.455906693508459,2,5
2010-08-19,2010,33,8,15,10,30905,231,-0.471159507673864,1,4
2010-08-20,2010,33,8,15,10,30906,232,-0.48627270710869,1,2
2010-08-21,2010,33,8,15,10,30907,233,-0.501241813445776,1,4
2010-08-22,2010,33,8,15,10,30908,234,-0.516062391015853,1,4
2010-08-23,2010,34,8,15,10,30909,235,-0.530730048161933,1,3
2010-08-24,2010,34,8,15,10,30910,236,-0.545240438540651,1,3
2010-08-25,2010,34,8,15,10,30911,237,-0.559589262410176,1,5
2010-08-26,2010,34,8,15,10,30912,238,-0.573772267904324,1,3
2010-08-27,2010,34,8,15,10,30913,239,-0.587785252292473,1,2
2010-08-28,2010,34,8,15,10,30914,240,-0.601624063224923,1,2
2010-08-29,2010,34,8,15,10,30915,241,-0.615284599963328,1,2
2010-08-30,2010,35,8,15,10,30916,242,-0.628762814595835,1,2
2010-08-31,2010,35,8,15,10,30917,243,-0.642054713236564,1,3
2010-09-01,2010,35,9,15,10,30918,244,-0.655156357209085,1,4
2010-09-02,2010,35,9,15,10,30919,245,-0.668063864213533,1,2
2010-09-03,2010,35,9,15,10,30920,246,-0.680773409477016,1,2
2010-09-04,2010,35,9,15,10,30921,247,-0.693281226886977,1,1
2010-09-05,2010,35,9,15,10,30922,248,-0.705583610107177,1,1
2010-09-06,2010,36,9,15,10,30923,249,-0.717676913675962,1,2
2010-09-07,2010,36,9,15,10,30924,250,-0.729557554086488,1,3
2010-09-08,2010,36,9,15,10,30925,251,-0.741222010848596,1,2
2010-09-09,2010,36,9,15,10,30926,252,-0.752666827532008,1,2
2010-09-10,2010,36,9,15,10,30927,253,-0.763888612790543,1,3
2010-09-11,2010,36,9,15,10,30928,254,-0.774884041367041,1,2
2010-09-12,2010,36,9,15,10,30929,255,-0.785649855078714,1,2
2010-09-13,2010,37,9,15,10,30930,256,-0.796182863782615,1,3
2010-09-14,2010,37,9,15,10,30931,257,-0.806479946320945,1,2
2010-09-15,2010,37,9,15,10,30932,258,-0.816538051445916,1,2
2010-09-16,2010,37,9,15,10,30933,259,-0.826354198723909,1,3
2010-09-17,2010,37,9,15,10,30934,260,-0.835925479418637,1,3
2010-09-18,2010,37,9,15,10,30935,261,-0.845249057353063,1,2
2010-09-19,2010,37,9,15,10,30936,262,-0.854322169749827,1,1
2010-09-20,2010,38,9,15,10,30937,263,-0.863142128049912,1,2
2010-09-21,2010,38,9,15,10,30938,264,-0.871706318709322,1,4
2010-09-22,2010,38,9,15,10,30939,265,-0.880012203973536,1,2
2010-09-23,2010,38,9,15,10,30940,266,-0.888057322629493,1,4
2010-09-24,2010,38,9,15,10,30941,267,-0.895839290734909,1,3
2010-09-25,2010,38,9,15,10,30942,268,-0.903355802324684,1,3
2010-09-26,2010,38,9,15,10,30943,269,-0.910604630094216,1,5
2010-09-27,2010,39,9,15,10,30944,270,-0.917583626059393,1,5
2010-09-28,2010,39,9,15,10,30945,271,-0.924290722193093,1,4
2010-09-29,2010,39,9,15,10,30946,272,-0.930723931037979,1,3
2010-09-30,2010,39,9,15,10,30947,273,-0.936881346295431,1,2
2010-10-01,2010,39,10,15,10,30948,274,-0.942761143390421,1,1
2010-10-02,2010,39,10,15,10,30949,275,-0.948361580012172,1,1
2010-10-03,2010,39,10,15,10,30950,276,-0.953680996630445,1,3
2010-10-04,2010,40,10,15,10,30951,277,-0.958717816987296,1,3
2010-10-05,2010,40,10,15,10,30952,278,-0.963470548564149,1,3
2010-10-06,2010,40,10,15,10,30953,279,-0.967937783024064,1,2
2010-10-07,2010,40,10,15,10,30954,280,-0.972118196629061,1,2
2010-10-08,2010,40,10,15,10,30955,281,-0.976010550632368,1,4
2010-10-09,2010,40,10,15,10,30956,282,-0.97961369164549,1,4
2010-10-10,2010,40,10,15,10,30957,283,-0.982926551979982,1,3
2010-10-11,2010,41,10,15,10,30958,284,-0.98594814996383,1,4
2010-10-12,2010,41,10,15,10,30959,285,-0.98867759023234,1,5
2010-10-13,2010,41,10,15,10,30960,286,-0.991114063993455,1,5
2010-10-14,2010,41,10,15,10,30961,287,-0.993256849267414,1,3
2010-10-15,2010,41,10,15,10,30962,288,-0.995105311100697,1,3
2010-10-16,2010,41,10,15,10,30963,289,-0.99665890175417,1,3
2010-10-17,2010,41,10,15,10,30964,290,-0.997917160865392,1,5
2010-10-18,2010,42,10,15,10,30965,291,-0.998879715585034,1,5
2010-10-19,2010,42,10,15,10,30966,292,-0.999546280687357,1,4
2010-10-20,2010,42,10,15,10,30967,293,-0.999916658654738,1,4
2010-10-21,2010,42,10,15,10,30968,294,-0.99999073973619,1,4
2010-10-22,2010,42,10,15,10,30969,295,-0.999768501979891,1,2
2010-10-23,2010,42,10,15,10,30970,296,-0.999250011239683,1,2
2010-10-24,2010,42,10,15,10,30971,297,-0.998435421155564,1,3
2010-10-25,2010,43,10,15,10,30972,298,-0.997324973108156,1,3
2010-10-26,2010,43,10,15,10,30973,299,-0.995918996147179,1,2
2010-10-27,2010,43,10,15,10,30974,300,-0.994217906893952,1,4
2010-10-28,2010,43,10,15,10,30975,301,-0.992222209417932,1,3
2010-10-29,2010,43,10,15,10,30976,302,-0.989932495087353,1,3
2010-10-30,2010,43,10,15,10,30977,303,-0.987349442393986,1,2
2010-10-31,2010,43,10,15,10,30978,304,-0.984473816752092,1,4
2010-11-01,2010,44,11,15,10,30979,305,-0.981306470271609,1,6
2010-11-02,2010,44,11,15,10,30980,306,-0.977848341505657,1,5
2010-11-03,2010,44,11,15,10,30981,307,-0.974100455172421,1,4
2010-11-04,2010,44,11,15,10,30982,308,-0.970063921851507,1,2
2010-11-05,2010,44,11,15,10,30983,309,-0.965739937654855,1,2
2010-11-06,2010,44,11,15,10,30984,310,-0.961129783872301,1,1
2010-11-07,2010,44,11,15,10,30985,311,-0.956234826591906,1,2
2010-11-08,2010,45,11,15,10,30986,312,-0.951056516295154,1,2
2010-11-09,2010,45,11,15,10,30987,313,-0.945596387427143,1,2
2010-11-10,2010,45,11,15,10,30988,314,-0.939856057941895,1,2
2010-11-11,2010,45,11,15,10,30989,315,-0.933837228822925,1,2
2010-11-12,2010,45,11,15,10,30990,316,-0.927541683579197,1,2
2010-11-13,2010,45,11,15,10,30991,317,-0.920971287716635,1,1
2010-11-14,2010,45,11,15,10,30992,318,-0.914127988185334,1,3
2010-11-15,2010,46,11,15,10,30993,319,-0.907013812802636,1,2
2010-11-16,2010,46,11,15,10,30994,320,-0.899630869652243,1,2
2010-11-17,2010,46,11,15,10,30995,321,-0.891981346459549,1,2
2010-11-18,2010,46,11,15,10,30996,322,-0.884067509943364,1,2
2010-11-19,2010,46,11,15,10,30997,323,-0.875891705144243,1,4
2010-11-20,2010,46,11,15,10,30998,324,-0.867456354729597,1,3
2010-11-21,2010,46,11,15,10,30999,325,-0.858763958275803,1,4
2010-11-22,2010,47,11,15,10,31000,326,-0.849817091527528,1,2
2010-11-23,2010,47,11,15,10,31001,327,-0.840618405634478,1,3
2010-11-24,2010,47,11,15,10,31002,328,-0.831170626365808,1,2
2010-11-25,2010,47,11,15,10,31003,329,-0.821476553302415,1,1
2010-11-26,2010,47,11,15,10,31004,330,-0.811539059007361,1,1
2010-11-27,2010,47,11,15,10,31005,331,-0.801361088174677,1,2
2010-11-28,2010,47,11,15,10,31006,332,-0.790945656756778,1,3
2010-11-29,2010,48,11,15,10,31007,333,-0.780295851070776,1,2
2010-11-30,2010,48,11,15,10,31008,334,-0.769414826883938,1,1
2010-12-01,2010,48,12,15,10,31009,335,-0.758305808478563,1,1
2010-12-02,2010,48,12,15,10,31010,336,-0.746972087696555,1,2
2010-12-03,2010,48,12,15,10,31011,337,-0.735417022963986,1,4
2010-12-04,2010,48,12,15,10,31012,338,-0.723644038295912,1,2
2010-12-05,2010,48,12,15,10,31013,339,-0.711656622281775,1,4
2010-12-06,2010,49,12,15,10,31014,340,-0.699458327051647,1,2
2010-12-07,2010,49,12,15,10,31015,341,-0.687052767223667,1,2
2010-12-08,2010,49,12,15,10,31016,342,-0.674443618832946,1,2
2010-12-09,2010,49,12,15,10,31017,343,-0.661634618242279,1,3
2010-12-10,2010,49,12,15,10,31018,344,-0.648629561034982,1,3
2010-12-11,2010,49,12,15,10,31019,345,-0.635432300890178,1,2
2010-12-12,2010,49,12,15,10,31020,346,-0.622046748440868,1,3
